vassdragNr,innsjo_nr,year,Coniferous forest,Transitional woodland-shrub,Peat bogs,Water bodies,Non-irrigated arable land,"Land principally occupied by agriculture, with significant areas of natural vegetation",Discontinuous urban fabric,Mixed forest,Sea and ocean,Broad-leaved forest,Moors and heathland,Bare rocks,Sparsely vegetated areas,Glaciers and perpetual snow,Complex cultivation patterns,Sport and leisure facilities,Water courses,Natural grasslands,Continuous urban fabric,Industrial or commercial units,Road and rail networks and associated land,Port areas,Green urban areas,Mineral extraction sites,Pastures,NA,total_pop,pop_density,jan_temp_mean,jan_temp_max,jan_temp_min,jan_total_precip,jan_snow_depth,feb_temp_mean,feb_temp_max,feb_temp_min,feb_total_precip,feb_snow_depth,mar_temp_mean,mar_temp_max,mar_temp_min,mar_total_precip,mar_snow_depth,apr_temp_mean,apr_temp_max,apr_temp_min,apr_total_precip,apr_snow_depth,may_temp_mean,may_temp_max,may_temp_min,may_total_precip,may_snow_depth,jun_temp_mean,jun_temp_max,jun_temp_min,jun_total_precip,jun_snow_depth,jul_temp_mean,jul_temp_max,jul_temp_min,jul_total_precip,jul_snow_depth,aug_temp_mean,aug_temp_max,aug_temp_min,aug_total_precip,aug_snow_depth,sep_temp_mean,sep_temp_max,sep_temp_min,sep_total_precip,sep_snow_depth,oct_temp_mean,oct_temp_max,oct_temp_min,oct_total_precip,oct_snow_depth,nov_temp_mean,nov_temp_max,nov_temp_min,nov_total_precip,nov_snow_depth,dec_temp_mean,dec_temp_max,dec_temp_min,dec_total_precip,dec_snow_depth
002.LE,126,2001,28.37161189535947,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,0.8972053373162213,0,0,0,0,0,0,0,0,0,0,104,1.3800147024244058,-11.754094228436827,-2.9648956298827898,-23.562109374999977,47.737827680123246,1112.3046875,-16.66644986016405,-0.6334136962890398,-33.75823059082029,32.57212301646817,1213.8671875,-11.050312505742511,-0.25765075683591476,-26.566076660156227,34.922344817577056,1281.25,-3.804093890719912,3.6700683593750227,-15.222067260742165,62.431923686901314,1294.921875,2.3069549355456047,11.123880004882835,-8.439947509765602,50.77474780740587,1216.796875,6.422246721055785,16.873101806640648,-3.3982452392577898,125.41758293997418,219.7265625,10.307742444930568,20.796304321289085,0.8536773681640852,121.84376425921073,-7.3453647229951e-21,8.46195213563982,18.264672851562523,-0.7138580322265398,116.428393538488,2.9296875,4.908345540364621,11.043435668945335,-3.9805664062499773,78.77687218800844,11.71875,1.2258293274910557,8.073480224609398,-5.93242492675779,89.3257293016525,143.5546875,-7.244797197977675,0.36571655273439774,-15.383612060546852,53.561352656380734,445.3125,-13.315761168285064,-1.9916137695312273,-30.351538085937477,42.22367694800511,682.6171875
002.LE,126,2002,28.37161189535947,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,0.8972053373162213,0,0,0,0,0,0,0,0,0,0,112,1.4861696795339756,-13.364157986384555,-4.136557006835915,-25.113745117187477,42.26704800720427,947.265625,-10.28084797632124,-0.46207275390622726,-21.893896484374977,40.303856173757424,978.515625,-7.123313916114057,2.8811126708984602,-17.737799072265602,35.09937383057604,952.1484375,0.016050487094503296,7.027627563476585,-6.355352783203102,46.40469486135501,839.84375,4.748688347108953,15.593362426757835,-4.400411987304665,115.59921180548471,637.6953125,9.441282780965196,19.397668457031273,0.03855285644533524,118.65314064033328,-7.27919033709973e-21,10.628639742123198,19.11512145996096,2.0459838867187727,140.55508584304022,-7.27919033709973e-21,13.437282960132904,20.762872314453148,3.4734283447265852,45.39366246321919,-7.27919033709973e-21,5.512477323744065,17.151223754882835,-4.59068908691404,48.64146165410688,25.390625,-5.185322004748912,10.240045166015648,-18.866552734374977,74.2983382715181,406.25,-11.390296109517408,-3.1216186523437273,-20.809088134765602,41.24399013022284,595.703125,-16.345637426068663,-5.572271728515602,-28.56993713378904,17.707428644108347,655.2734375
002.LE,126,2003,28.37161189535947,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,0.8972053373162213,0,0,0,0,0,0,0,0,0,0,108,1.4330921909791907,-12.74735784223003,-1.7039855957031023,-30.89623107910154,58.043813468255934,922.8515625,-10.342662352607363,-1.5058654785156023,-20.910055541992165,19.866066227724133,977.5390625,-5.084582392374671,3.3066650390625227,-16.034262084960915,17.323846353082928,825.1953125,-1.5805679957071561,9.70649108886721,-11.177252197265602,46.29138582977177,805.6640625,1.8020177943732278,11.451028442382835,-6.57536926269529,91.84064144784188,706.0546875,8.8452591578166,18.21607360839846,0.41701660156252274,118.77025266421981,27.34375,12.504608839301682,21.759866333007835,4.923623657226585,108.8860567641774,-7.27919033709973e-21,9.205789676789323,22.13166198730471,-1.1203369140624773,125.48339493374172,4.8828125,4.290482627020992,14.06409606933596,-6.84654846191404,74.67568870214336,139.6484375,-3.158083712670077,5.718972778320335,-12.863424682617165,28.078219019164408,147.4609375,-5.655753368801527,2.3504119873047102,-19.099493408203102,47.756119441640266,416.9921875,-12.293121227141341,-0.7594207763671648,-26.356268310546852,51.06772703866369,749.0234375
002.LE,126,2004,28.37161189535947,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,0.8972053373162213,0,0,0,0,0,0,0,0,0,0,104,1.3800147024244058,-14.134603287071286,-5.823370361328102,-23.063635253906227,44.80174747413912,916.9921875,-10.539146629421168,-0.07721557617185226,-21.977056884765602,29.696464167859205,952.1484375,-6.281942502913921,2.9029174804687727,-20.541571044921852,32.228094330282175,873.046875,-0.5383527331881623,5.632470703125023,-11.40514221191404,51.25733021363743,854.4921875,3.8108617803102334,14.38703308105471,-5.11498107910154,81.62669098686237,419.921875,7.13405672709149,15.82825622558596,-0.7221588134765398,105.53167471298508,5.859375,9.241673939202428,18.30542907714846,0.27703247070314774,97.80471148490832,-7.27919033709973e-21,10.305096870340321,22.271234130859398,-1.2511505126952898,117.7214513674798,-7.3453647229951e-21,5.040687010023362,16.168069458007835,-1.8171600341796648,83.54317706913506,5.859375,-0.2732822377194566,5.494226074218773,-5.542730712890602,62.9943653960936,128.90625,-8.341671964857312,1.9489227294922102,-23.64513244628904,82.69877525253477,644.53125,-12.100684147496338,-0.5884460449218523,-26.88829650878904,39.25399774927385,718.75
002.LE,126,2005,28.37161189535947,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,0.8972053373162213,0,0,0,0,0,0,0,0,0,0,97,1.2871290974535323,-8.839633953955854,0.03765258789064774,-16.79137268066404,85.44262190768848,993.1640625,-10.67103523981001,-1.0838226318359148,-21.660910034179665,30.185670052180313,975.5859375,-8.027018036380866,4.203027343750023,-26.262640380859352,31.725672444718356,1155.2734375,-1.2003829532199006,5.058770751953148,-8.572332763671852,37.51578531362654,993.1640625,0.9715972490208173,9.237573242187523,-6.978979492187477,67.40329344999552,808.59375,6.444197294447179,16.70215759277346,-5.598577880859352,87.67920967612497,242.1875,11.981182516774822,22.317071533203148,3.3767944335937727,63.5666516404072,-7.3453647229951e-21,8.61115435938683,16.686914062500023,-0.41260375976560226,138.02842221711487,-7.3453647229951e-21,5.1581250084771,15.117944335937523,-2.8592590332031023,54.572558782520986,5.859375,0.7677717393444823,9.649438476562523,-15.928121948242165,66.49862290347386,220.703125,-4.92339513566759,5.37397155761721,-24.450628662109352,77.73724406492377,317.3828125,-10.952174639958173,-0.13788452148435226,-23.31584777832029,40.88614724690487,569.3359375
002.LE,126,2006,28.37161189535947,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,0.8972053373162213,0,0,0,0,0,0,0,0,0,0,45,0.5971217462413294,-11.428551286266668,-1.2407287597656023,-20.827246093749977,40.03985388665754,837.890625,-10.707148751758382,0.8957763671875227,-19.245443725585915,53.348135495639326,961.9140625,-12.163661558910064,0.6350494384765852,-26.26891174316404,35.67019951444905,925.78125,-3.3400660620795293,4.685601806640648,-11.661718749999977,58.804944053051145,972.65625,1.9968645116334756,12.002160644531273,-8.96129455566404,91.17011666767993,942.3828125,9.828861724005833,24.207009887695335,-3.0978149414062273,50.84508496050333,168.9453125,12.9799208774362,21.970391845703148,2.3569732666015852,105.49241540107701,-7.3453647229951e-21,11.222404057492497,21.341302490234398,2.1438537597656477,122.48296922685142,-7.3453647229951e-21,7.904733509487585,16.124246215820335,0.36744079589846024,62.97305330572556,-7.3453647229951e-21,0.7311467283515753,10.230706787109398,-17.858953857421852,135.01567691903205,432.6171875,-6.613268343607558,3.2736297607422102,-21.22569885253904,80.07483383799041,621.09375,-8.170991745815456,0.7654968261718977,-20.440344238281227,53.27943043749883,762.6953125
002.LE,126,2007,27.639729835639898,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,1.629087397035792,0,0,0,0,0,0,0,0,0,0,46,0.6103911183800257,-12.886617652318762,-0.8265747070312273,-27.22765197753904,82.76668501821405,1333.984375,-13.779517759595592,-3.3370880126952898,-27.245016479492165,42.17081255620414,1314.453125,-4.638821644936797,5.124429321289085,-13.32713928222654,34.84998346253576,1306.640625,-2.174253188239163,7.639993286132835,-14.769567871093727,19.56911621589086,1092.7734375,1.9087818186770278,9.461419677734398,-6.983770751953102,83.6514983640555,746.09375,9.707626130845824,21.087548828125023,-6.121038818359352,70.86406104015452,186.5234375,9.68017911193192,14.940469360351585,3.1029449462890852,158.71644498764326,-7.3453647229951e-21,9.153439007010547,17.885461425781273,-2.7031616210937273,90.73475621913474,1.953125,2.8497349421183458,11.37391052246096,-3.9141448974609148,63.296000374172934,40.0390625,-0.10155299607140478,7.733880615234398,-8.677832031249977,30.919923498455404,51.7578125,-9.113036473592103,0.6480651855468977,-22.344854736328102,56.268841351482024,395.5078125,-12.151340168778574,-0.36536254882810226,-20.159429931640602,52.401873389232634,626.953125
002.LE,126,2008,27.639729835639898,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,1.629087397035792,0,0,0,0,0,0,0,0,0,0,96,1.2738597253148365,-9.382525630663793,-1.6687988281249773,-18.65227355957029,99.82088070258754,993.1640625,-7.547955971202612,0.8681579589843977,-19.63561096191404,43.00523451475513,1070.3125,-8.232821815244563,1.9411865234375227,-22.89043273925779,81.3295900792923,1258.7890625,-1.6419733683267737,7.444085693359398,-11.630209350585915,47.190302590649935,1280.2734375,2.758824756581305,16.966851806640648,-7.992315673828102,92.41414233428813,949.21875,7.978893746270103,20.059533691406273,-2.0055297851562273,100.65959835728933,192.3828125,11.816996900496974,23.249444580078148,1.7281738281250227,90.02251813332052,-7.3453647229951e-21,7.425741326937157,16.943231201171898,-0.7975524902343523,105.6472376852291,-7.3453647229951e-21,3.45119198693169,11.90430603027346,-6.080526733398415,44.57570630936303,6.8359375,-1.8680193829279688,4.709069824218773,-12.52513732910154,87.07450019447904,279.296875,-8.57601547241211,2.4253173828125227,-19.775579833984352,68.78352344786265,620.1171875,-12.562125208044563,-1.1913360595702898,-23.405249023437477,32.74557411983636,677.734375
002.LE,126,2009,27.639729835639898,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,1.629087397035792,0,0,0,0,0,0,0,0,0,0,97,1.2871290974535323,-12.879104154853394,-2.5036529541015398,-25.624105834960915,54.872157723988124,935.546875,-13.560024143400597,-2.3584503173827898,-27.024603271484352,42.32623600383789,1057.6171875,-6.959117429999878,0.43375549316408524,-16.889624023437477,51.027884805534995,1061.5234375,0.1457155651516473,8.47992858886721,-12.829718017578102,42.97764779558477,1014.6484375,3.8406201311337327,18.450555419921898,-5.757391357421852,81.54620637545662,476.5625,7.469329452514671,21.446405029296898,-2.9015411376952898,74.34823811409075,34.1796875,10.240227533155917,21.496789550781273,3.9804168701172102,232.28823580546276,1.953125,8.89567230388684,18.949884033203148,0.8797546386718977,119.0087588605806,-7.3453647229951e-21,4.578240055508104,13.026757812500023,-4.170019531249977,58.14512195124877,19.53125,-4.157373932869177,4.40632019042971,-18.413046264648415,52.584475610963466,274.4140625,-6.209743542141382,1.9680419921875227,-19.98784484863279,91.19549860940523,685.546875,-14.208129607990202,-1.8387817382812273,-30.42424621582029,47.880232444335036,1039.0625
002.LE,126,2010,27.639729835639898,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,1.629087397035792,0,0,0,0,0,0,0,0,0,0,24,0.31846493132870907,-18.45243272678823,-8.956869506835915,-35.778707885742165,18.38970741647472,1023.4375,-15.626079872676257,-6.954321289062477,-27.56926574707029,23.179745218307346,1014.6484375,-7.603193603023385,2.1228424072265852,-21.89586486816404,47.158875781327936,1013.671875,-2.4698271433512105,5.968133544921898,-11.019445800781227,36.1084211248226,1083.0078125,1.420059273832635,13.747674560546898,-8.372625732421852,66.08568498788969,875.9765625,7.006089443630685,17.43067321777346,-0.9491180419921648,125.7728096619175,173.828125,11.182103154992546,17.928918457031273,0.32105407714846024,122.70138753708437,-7.3453647229951e-21,9.313826866560134,18.61298522949221,-2.3143066406249773,157.95834594108982,27.34375,3.899575869242369,14.906945800781273,-3.5876373291015398,88.98989356250553,133.7890625,-1.4669637905653872,8.241815185546898,-13.541723632812477,65.1280258006004,92.7734375,-13.750336647033691,0.47409973144533524,-31.204306030273415,16.391094597850042,175.78125,-19.143683251001477,-5.70097961425779,-30.38085021972654,33.794437106504205,407.2265625
002.LE,126,2011,27.639729835639898,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,1.629087397035792,0,0,0,0,0,0,0,0,0,0,20,0.26538744277392423,-13.836794116932822,-5.248907470703102,-27.821066284179665,42.53085089544584,666.015625,-15.324434934343572,-4.082357788085915,-27.004675292968727,26.52948089102125,730.46875,-9.813322920440328,3.1454101562500227,-21.000189208984352,43.1425251788653,757.8125,0.8038713243273037,9.960794067382835,-8.601095581054665,36.175959456631546,746.09375,3.673868618216602,13.976190185546898,-6.03777160644529,117.89734586412592,114.2578125,8.620553694831017,17.816735839843773,-0.5503295898437273,167.50355617888957,6.8359375,8.142545810822526,16.05603942871096,-1.3161071777343523,146.1956610059829,-7.3453647229951e-21,6.471467856950653,15.11377868652346,-3.4379028320312273,122.86295335973918,3.90625,3.776220512390182,10.550027465820335,-4.473974609374977,97.10383444854287,0.9765625,-1.2157752457485458,8.977593994140648,-10.810568237304665,48.538800531865434,128.90625,-2.818152576022669,4.669229125976585,-12.653387451171852,42.21986644906295,182.6171875,-11.4513554849932,2.4212585449218977,-26.712225341796852,61.506830535460466,497.0703125
002.LE,126,2012,27.639729835639898,0,2.5464798544416283,0.3231258633952097,0,0,0,3.278625798083939,0,14.444610104907056,4.632086437817732,6.100072700020715,39.35089832684399,0,0.05528368181404364,1.629087397035792,0,0,0,0,0,0,0,0,0,0,10,0.13269372138696212,-13.344614471927741,-4.69591369628904,-23.44231262207029,47.986098596592086,755.859375,-12.324971876473228,0.10672912597658524,-25.822241210937477,33.25235591444198,804.6875,-3.732530975341774,6.07264099121096,-16.715551757812477,39.974633849819696,800.78125,-4.345017729865162,5.692651367187523,-17.599569702148415,84.37994441957741,932.6171875,2.1898893212759845,17.480386352539085,-7.577154541015602,77.69481165793835,861.328125,5.48178566826715,15.077233886718773,-7.127645874023415,120.75631875245563,165.0390625,9.071337328674986,16.525872802734398,-1.5514587402343523,174.88357944706578,15.625,8.743100061724306,17.806863403320335,-0.49248352050778976,138.02222840994105,-7.3453647229951e-21,3.0369458304511454,13.341333007812523,-5.026678466796852,57.40808636915773,57.6171875,-3.3222955601189597,7.191400146484398,-20.198614501953102,90.13222523537578,404.296875,-6.242306476169119,1.2721954345703352,-19.070654296874977,82.63846105220907,632.8125,-16.873974802160774,-1.3476928710937273,-31.013983154296852,44.76459906972963,958.0078125
002.JE5,33329,1998,55.16027662196142,0,19.85060725433442,0.00448547629161928,0,2.863053131785932,0,5.604206849058445,0,0.2522420785169432,0,0,16.26512858805122,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.47773003436073447,-8.178182224560771,-0.04855957031247726,-22.696981811523415,43.803230568983054,719.7265625,-7.177021589733272,3.6617675781250227,-19.599676513671852,24.132927529187498,806.640625,-6.54078515575776,4.692742919921898,-23.632467651367165,46.204476803175965,819.3359375,-1.8035503599378444,7.333978271484398,-15.685797119140602,104.96839815084158,1021.484375,5.881558354695642,19.36969909667971,-4.569860839843727,26.37458827948791,554.6875,8.496901851230234,17.86756286621096,-0.28998413085935226,109.76006244037251,1.953125,10.677754543673643,18.625512695312523,2.5766845703125227,120.94438360385595,3.90625,9.141104244929522,16.906549072265648,2.5306945800781477,84.92569104519276,1.953125,7.522532060411265,16.59760437011721,0.5137115478515852,84.31862068422546,36.1328125,-0.5717284212830123,5.446405029296898,-9.920416259765602,94.00569672263259,208.0078125,-8.613613319396961,1.0643249511718977,-21.825827026367165,27.68701103640936,344.7265625,-11.2425690435594,-1.6586669921874773,-22.83373107910154,27.15011956291491,502.9296875
002.JE5,33329,2002,55.16027662196142,0,19.85060725433442,0.00448547629161928,0,2.863053131785932,0,5.604206849058445,0,0.2522420785169432,0,0,16.26512858805122,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2.436423175239746,-11.95380747395177,-0.5962738037109148,-22.958776855468727,48.61685002441618,883.7890625,-6.993628156752777,2.5416961669922102,-19.815771484374977,43.260425368551125,902.34375,-4.259919783889586,5.45533142089846,-14.884848022460915,32.06771768452654,807.6171875,1.6052947362264263,9.948236083984398,-5.267431640624977,59.17497510332126,671.875,7.549157202115623,18.803399658203148,-2.9000762939452898,98.65523552241129,303.7109375,11.928497950236022,21.807916259765648,2.7416778564453352,95.35766360767184,-7.27919033709973e-21,12.972457996491471,20.762109375000023,2.9014526367187727,107.94818610472845,-7.27919033709973e-21,15.762452020952821,23.302850341796898,7.385644531250023,43.28103543380024,-7.27919033709973e-21,7.701390626695456,19.029443359375023,-2.4633087158202898,53.894046469132206,1.953125,-2.8040609790432427,11.341607666015648,-16.647772216796852,74.58363590373551,327.1484375,-8.311726231045157,-1.0831817626952898,-22.151571655273415,52.74880415896277,554.6875,-13.813739009570043,-3.3527282714843523,-27.788305664062477,21.395197818684153,630.859375
